stn,date,sd_max,sd_max_time,sd_min,sd_min_time,sd_day_max,rn_day,swe,ta_avg,hm_avg,tw_avg,ws_avg,ta_sd_time,hm_sd_time,tw_sd_time,ws_sd_time
93.0,2025-03-16,0.7,2025-03-16 21:00:00,0.0,2025-03-16 19:00:00,0.7,6.4,0.8,3.3875,75.05000000000001,1.2320018269904196,1.775,1.0666666666666669,76.76666666666667,-0.8717345742967524,2.2
93.0,2025-03-18,4.8,2025-03-18 08:00:00,0.0,2025-03-18 03:00:00,4.8,4.0,1.9,0.8125,79.0,-0.9781779423897712,1.0125,-1.0333333333333332,89.84999999999998,-1.9526236641032888,0.6333333333333333
95.0,2020-02-04,3.4,2020-02-04 21:00:00,0.0,2020-02-04 17:00:00,3.4,1.0,1.0,-4.437500000000001,71.975,-6.276775587407778,1.65,-1.48,98.24,-1.7556356583625867,1.8
95.0,2020-02-17,2.2,2020-02-17 03:00:00,1.3,2020-02-17 01:00:00,0.9000000000000001,0.6,0.1,-7.0,79.7875,-8.363454642211554,1.4875,-5.666666666666667,97.9,-5.9792078746762565,1.8333333333333333
95.0,2020-02-18,1.1,2020-02-18 09:00:00,1.0,2020-02-18 08:00:00,0.1,0.0,0.0,-6.375,77.26249999999999,-7.917300969976742,0.8125,-11.05,92.85,-11.664235972357869,0.4499999999999999
95.0,2020-03-15,0.6,2020-03-15 21:00:00,0.0,2020-03-15 11:00:00,0.6,0.0,0.0,1.475,70.0875,-1.0517398129573114,1.8875,3.9818181818181824,49.36363636363637,-0.1840427099504398,3.127272727272727
95.0,2020-12-13,2.2,2020-12-13 14:00:00,0.0,2020-12-13 08:00:00,2.2,1.2000000000000002,1.1,-3.85,88.07499999999999,-4.73797317535651,1.2374999999999998,-1.9142857142857144,100.0,-2.0538680709561548,1.4142857142857144
95.0,2021-01-04,1.6,2021-01-05 00:00:00,0.0,2021-01-04 22:00:00,1.6,0.1,0.1,-7.4125,60.5,-9.586623775837566,0.6875,-4.733333333333333,92.96666666666664,-5.365890250202564,0.8333333333333334
95.0,2021-01-05,1.8,2021-01-05 01:00:00,1.6,2021-01-05 00:00:00,0.1999999999999999,0.0,0.0,-8.475,68.3875,-9.981195964643677,0.7875000000000001,-5.35,100.0,-5.514032918429976,0.4
95.0,2021-01-06,1.2,2021-01-06 22:00:00,0.0,2021-01-06 20:00:00,1.2,0.1,0.1,-11.075,66.5375,-12.569015448615858,1.1625,-6.7,82.33333333333333,-7.761812560924042,1.9333333333333336
95.0,2021-01-12,1.7,2021-01-12 17:00:00,0.0,2021-01-12 15:00:00,1.7,0.0,0.0,-8.85,90.0375,-9.66167139257596,0.8125,-2.2666666666666666,87.43333333333334,-3.27777102116737,1.9666666666666668
95.0,2021-01-17,0.4,2021-01-18 00:00:00,0.0,2021-01-17 23:00:00,0.4,0.0,0.0,-8.9,67.6375,-10.620834973056834,1.325,-6.75,95.35,-7.231790455290479,1.0499999999999998
95.0,2021-01-18,3.2,2021-01-18 13:00:00,0.0,2021-01-18 05:00:00,3.2,0.8999999999999999,0.8999999999999999,-5.799999999999999,73.2625,-7.180372689681,2.45,-3.4666666666666663,95.18888888888888,-3.97205577230245,1.9
95.0,2021-01-30,2.0,2021-01-30 10:00:00,1.2,2021-01-30 08:00:00,0.8,0.1,0.1,-6.2375,75.275,-7.886456330347169,0.7625000000000001,-8.633333333333333,82.89999999999999,-9.755302125777405,0.5666666666666668
95.0,2021-03-01,13.3,2021-03-02 00:00:00,0.0,2021-03-01 15:00:00,13.3,63.2,13.5,1.225,100.0,1.107733821072174,4.2875000000000005,-1.0399999999999998,100.0,-1.1733639652126504,5.19
95.0,2021-03-03,4.6,2021-03-03 05:00:00,4.5,2021-03-03 04:00:00,0.0999999999999996,0.0,0.0,-0.1625000000000001,80.9875,-1.9152002162698747,0.95,-6.5,100.0,-6.67222337007183,0.4
95.0,2021-03-04,1.7,2021-03-04 05:00:00,1.5,2021-03-04 03:00:00,0.1999999999999999,0.0,0.0,2.875,87.3,1.553132545551659,0.6,-2.9333333333333336,100.0,-3.0801644689933103,0.1666666666666666
95.0,2021-12-18,2.5,2021-12-19 00:00:00,0.0,2021-12-18 22:00:00,2.5,0.5,0.5,-7.8375,77.8625,-9.1006834824728,1.0125,-3.1,96.43333333333334,-3.5061477458593564,1.5333333333333332
95.0,2022-01-02,0.5,2022-01-02 07:00:00,0.0,2022-01-02 06:00:00,0.5,0.1,0.1,-3.5125,71.375,-5.565452596072244,1.225,-3.25,88.3,-4.218259083725707,1.15
95.0,2022-01-10,1.2,2022-01-11 00:00:00,0.0,2022-01-10 23:00:00,1.2,0.1,0.1,-2.5625,80.3375,-4.182447635446318,0.8625,-1.65,100.0,-1.7877015736501942,1.9
95.0,2022-01-11,1.7,2022-01-11 01:00:00,1.2,2022-01-11 00:00:00,0.5,0.0,0.0,-8.875,61.3125,-10.808509746126823,1.5875,-1.75,100.0,-1.8884128374448128,2.05
95.0,2022-01-19,8.6,2022-01-19 18:00:00,0.0,2022-01-19 10:00:00,8.6,1.6,1.4,-8.7875,88.625,-9.567899158144003,0.425,-5.644444444444444,97.57777777777778,-5.977864627261174,0.8555555555555556
95.0,2022-01-31,2.0,2022-02-01 00:00:00,0.0,2022-01-31 22:00:00,2.0,0.7,0.7,-4.8625,73.61250000000001,-6.80370146180991,1.25,-2.6,96.0,-3.0304785018006526,1.3
95.0,2022-02-01,2.5,2022-02-01 02:00:00,2.0,2022-02-01 00:00:00,0.5,0.1,0.0999999999999999,-2.7125,84.175,-3.97719937758306,1.3375,-1.2,100.0,-1.3345011708198575,1.6
95.0,2022-03-19,2.4,2022-03-19 09:00:00,0.0,2022-03-19 07:00:00,2.4,3.7,1.2999999999999996,2.5875000000000004,83.525,1.084861735783836,2.9,0.3333333333333333,100.0,0.2097342308583224,3.333333333333333
95.0,2022-03-20,1.3,2022-03-20 08:00:00,0.0,2022-03-20 05:00:00,1.3,1.4,1.4,2.3875,84.7125,0.9390296362398676,0.9625,-0.05,100.0,-0.1763241936760249,0.2749999999999999
95.0,2022-12-03,2.0,2022-12-03 09:00:00,0.0,2022-12-03 06:00:00,2.0,0.9,0.9,-0.5625,79.51249999999999,-2.163967765884716,0.95,-2.8750000000000004,92.525,-3.570043649726962,0.6000000000000001
95.0,2022-12-13,4.0,2022-12-13 19:00:00,0.0,2022-12-13 17:00:00,4.0,2.0,1.8,-1.8875,63.125,-4.321015402869195,2.7,-1.5333333333333334,84.6,-2.7825996126452632,2.6
95.0,2022-12-15,5.1,2022-12-15 17:00:00,2.0,2022-12-15 06:00:00,3.1,1.2999999999999998,1.2999999999999998,-8.85,89.225,-9.68214352010546,0.9125,-7.833333333333332,89.16666666666667,-8.676355126222356,0.9083333333333332
95.0,2022-12-17,4.3,2022-12-17 03:00:00,4.1,2022-12-17 02:00:00,0.2000000000000001,0.0,0.0,-11.575,64.1875,-13.174178904825997,1.025,-14.65,92.5,-15.245875157514718,0.35
95.0,2022-12-18,4.1,2022-12-18 07:00:00,4.0,2022-12-18 06:00:00,0.0999999999999996,0.0,0.0,-14.1375,60.45,-15.52496868114952,1.1375000000000002,-18.75,84.25,-19.567198513646524,0.4
95.0,2022-12-19,4.3,2022-12-19 05:00:00,4.0,2022-12-19 00:00:00,0.2999999999999998,0.0,0.0,-12.625,66.28750000000001,-14.245486338398583,0.775,-18.066666666666663,82.56666666666666,-18.94824835371155,0.4833333333333333
95.0,2022-12-20,4.3,2022-12-20 08:00:00,4.0,2022-12-20 01:00:00,0.2999999999999998,0.0,0.0,-8.375,72.2,-10.14917203982534,0.1999999999999999,-16.65,89.2125,-17.3559806827383,0.2875
95.0,2022-12-21,9.8,2022-12-21 13:00:00,3.7,2022-12-21 05:00:00,6.1000000000000005,3.1,2.7,-2.2125,89.02499999999999,-3.115488802122611,0.475,-2.344444444444445,94.4888888888889,-2.895364467777421,0.4111111111111111
95.0,2022-12-24,7.8,2022-12-24 07:00:00,7.6,2022-12-24 06:00:00,0.2000000000000001,0.0,0.0,-13.7625,73.77499999999999,-15.118200989418872,0.4625,-20.1,87.45,-20.797599899490265,0.5
95.0,2022-12-25,7.6,2022-12-25 06:00:00,7.5,2022-12-25 05:00:00,0.0999999999999996,0.0,0.0,-11.9875,79.6875,-13.284658805745822,0.4,-18.2,89.3,-18.876963705588217,0.3
95.0,2022-12-26,7.6,2022-12-26 08:00:00,7.5,2022-12-26 07:00:00,0.0999999999999996,0.0,0.0,-10.95,83.2125,-12.107263576057235,0.4,-16.55,88.55,-17.28174791739168,0.2
95.0,2022-12-27,7.6,2022-12-27 06:00:00,7.5,2022-12-27 05:00:00,0.0999999999999996,0.0,0.0,-9.55,79.4375,-10.986148951556476,0.3125,-16.200000000000003,90.05,-16.880853129652053,0.2
95.0,2022-12-28,8.0,2022-12-28 05:00:00,7.5,2022-12-28 03:00:00,0.5,0.0,0.0,-6.699999999999999,61.15,-8.885750356070378,1.3624999999999998,-7.666666666666667,91.16666666666669,-8.405052982467845,0.7666666666666666
95.0,2022-12-29,7.8,2022-12-30 00:00:00,7.4,2022-12-29 16:00:00,0.3999999999999994,0.0,0.0,-7.387499999999999,65.2875,-9.490136600477271,0.6375,-2.9222222222222225,57.57777777777778,-5.602734237902168,1.022222222222222
95.0,2023-01-02,6.8,2023-01-02 06:00:00,6.6,2023-01-02 05:00:00,0.2000000000000001,0.0,0.0,-10.25,66.57499999999999,-12.044603103432276,0.6875,-14.75,87.44999999999999,-15.559990148290492,0.45
95.0,2023-01-03,6.9,2023-01-03 04:00:00,6.8,2023-01-03 03:00:00,0.1000000000000005,0.0,0.0,-10.6,66.6375,-12.425171095625052,0.5,-15.7,88.9,-16.433920658075095,0.2
95.0,2023-01-06,12.7,2023-01-07 00:00:00,6.5,2023-01-06 21:00:00,6.199999999999999,4.2,4.2,-3.4875,76.75,-5.272248362800833,0.525,-0.625,92.1,-1.367794848881685,0.225
95.0,2023-01-07,16.3,2023-01-07 02:00:00,12.7,2023-01-07 00:00:00,3.6000000000000014,2.8,2.8000000000000003,-1.775,92.0,-2.529364050386399,0.8625,-0.8333333333333334,99.93333333333334,-0.9706047065146008,0.0666666666666666
95.0,2023-01-15,1.2,2023-01-15 13:00:00,0.0,2023-01-15 05:00:00,1.2,2.5,0.6000000000000001,-1.1375,94.2125,-1.725151299838225,1.825,-0.2888888888888889,93.04444444444444,-0.9721737993895,1.9777777777777772
95.0,2023-01-16,1.0,2023-01-16 06:00:00,0.8,2023-01-16 05:00:00,0.1999999999999999,0.0,0.0,-6.4625,79.14999999999999,-7.881318131253115,0.9500000000000002,-5.45,88.9,-6.363295380312049,0.55
95.0,2023-01-17,0.5,2023-01-17 10:00:00,0.4,2023-01-17 09:00:00,0.0999999999999999,0.0,0.0,-7.5375,84.275,-8.686306922826532,0.4499999999999999,-9.9,88.85,-10.740852548553477,0.25
95.0,2023-01-18,0.5,2023-01-18 10:00:00,0.2,2023-01-18 03:00:00,0.3,0.0,0.0,-6.199999999999999,80.48750000000001,-7.601246026988837,0.4625,-8.7,95.0875,-9.195143749192988,0.1999999999999999
95.0,2023-01-19,5.3,2023-01-20 00:00:00,0.0,2023-01-19 20:00:00,5.3,2.4,2.4,-4.025,80.4375,-5.548756484486985,1.2,-0.08,94.14,-0.6735726173777796,1.96
95.0,2023-01-22,1.6,2023-01-22 07:00:00,1.3,2023-01-22 00:00:00,0.3,0.0,0.0,-3.7125,85.1,-4.872330700640966,0.575,-8.6375,84.725,-9.721407168468648,0.3875
95.0,2023-01-23,0.8,2023-01-23 06:00:00,0.6,2023-01-23 05:00:00,0.2,0.0,0.0,-2.675,73.0625,-4.488994715217182,1.5875,-2.5,94.95,-3.0275777698983446,0.9
95.0,2023-01-26,1.0,2023-01-26 10:00:00,0.0,2023-01-26 08:00:00,1.0,0.0,0.0,-8.5375,81.75,-9.75950169963137,0.4625,-10.233333333333334,85.96666666666665,-11.212438379659517,0.5
95.0,2023-01-27,0.2,2023-01-27 10:00:00,0.0,2023-01-27 09:00:00,0.2,0.0,0.0,-10.6875,63.5125,-12.343219156212305,1.35,-11.05,91.45,-11.731916056185042,0.3
95.0,2023-01-29,1.2,2023-01-29 19:00:00,0.0,2023-01-29 18:00:00,1.2,0.1,0.1,-6.2875000000000005,73.4125,-8.146642622277257,1.425,0.0999999999999999,81.65,-1.4326177973480794,1.35
95.0,2023-02-10,2.2,2023-02-10 07:00:00,0.0,2023-02-10 04:00:00,2.2,0.0,0.0,0.7999999999999998,88.92500000000001,-0.2405144576127214,0.55,0.0,97.3,-0.3468979510844006,0.1
95.0,2023-11-29,1.5,2023-11-29 17:00:00,0.0,2023-11-29 16:00:00,1.5,0.6000000000000001,0.2,-3.9875,73.6625,-5.749550305114488,1.15,-2.25,93.35,-2.894134410148609,0.8500000000000001
95.0,2023-12-16,3.4,2023-12-16 09:00:00,0.0,2023-12-16 04:00:00,3.4,2.7,0.8,-5.7875000000000005,76.0375,-7.232397114169009,2.7125000000000004,-1.9,92.15,-2.630584896800275,3.8
95.0,2023-12-18,1.3,2023-12-18 05:00:00,1.2,2023-12-18 04:00:00,0.1,0.0,0.0,-11.8375,72.725,-13.31698019148908,0.65,-15.7,87.4,-16.491954170589576,0.5
95.0,2023-12-19,1.8,2023-12-20 00:00:00,1.0,2023-12-19 21:00:00,0.8,0.0,0.0,-6.7875,81.75,-8.043773790482632,0.4375,-4.824999999999999,95.025,-5.338080196296184,0.35
95.0,2023-12-20,2.2,2023-12-20 01:00:00,1.8,2023-12-20 00:00:00,0.4000000000000001,0.0,0.0,-9.35,65.9625,-11.112144098450027,1.7,-5.6,95.95,-6.047543855016436,0.2
95.0,2023-12-21,1.8,2023-12-22 00:00:00,1.5,2023-12-21 15:00:00,0.3,0.0,0.0,-13.95,58.83749999999999,-15.491347020190169,1.4625,-12.64,56.96,-14.317257699560503,1.29
95.0,2023-12-22,2.2,2023-12-22 23:00:00,1.7,2023-12-22 14:00:00,0.5000000000000002,0.0,0.0,-14.525,61.4375,-15.939487376067802,0.8625,-13.02,60.53,-14.572421864200413,0.77
95.0,2023-12-23,2.4,2023-12-23 07:00:00,2.2,2023-12-23 06:00:00,0.1999999999999997,0.0,0.0,-11.6875,69.39999999999999,-13.293802138988832,0.45,-17.75,87.4,-18.498542108082997,0.4
95.0,2023-12-27,1.5,2023-12-27 09:00:00,1.2,2023-12-27 06:00:00,0.3,0.0,0.0,-3.75,87.6375,-4.85139046321224,0.2875,-8.6,94.85,-9.109803786828596,0.125
95.0,2023-12-28,1.5,2023-12-28 09:00:00,1.2,2023-12-28 06:00:00,0.3,0.0,0.0,-3.55,82.4,-4.952610127938282,0.4875,-7.550000000000001,96.0,-7.9908784166614355,0.2
95.0,2023-12-29,1.5,2023-12-29 06:00:00,1.2,2023-12-29 01:00:00,0.3,0.0,0.0,-1.375,80.1,-3.034966665071943,0.575,-5.716666666666666,93.16666666666669,-6.351145758484243,0.2833333333333334
95.0,2023-12-30,6.7,2023-12-30 17:00:00,1.2,2023-12-30 10:00:00,5.5,8.5,5.6000000000000005,-1.3375,96.725,-1.7221377746115598,0.35,-0.875,97.1,-1.2352066595533624,0.3375
95.0,2024-01-14,3.0,2024-01-14 15:00:00,0.0,2024-01-14 12:00:00,3.0,3.8,2.6000000000000005,-3.925,92.525,-4.606976932549683,0.9,-0.475,97.85,-0.7781450384730367,1.3250000000000002
95.0,2024-01-16,2.5,2024-01-16 03:00:00,2.4,2024-01-16 02:00:00,0.1,0.0,0.0,-8.287500000000001,79.10000000000001,-9.76652609794639,0.4125,-13.3,91.25,-13.968270950660374,0.3
95.0,2024-01-17,5.6,2024-01-17 20:00:00,2.2,2024-01-17 13:00:00,3.3999999999999995,2.8,2.0,-3.325,89.9125,-4.164567267147636,0.2875,-0.675,91.7875,-1.4185591837817224,0.4
95.0,2024-01-18,5.1,2024-01-18 02:00:00,5.0,2024-01-18 01:00:00,0.0999999999999996,0.1,0.1,2.5375,82.1125,0.877721323089335,1.8375,-0.3,99.15,-0.4975756587059652,0.15
95.0,2024-02-15,2.0,2024-02-15 15:00:00,0.0,2024-02-15 12:00:00,2.0,16.1,6.100000000000001,2.9125,93.7125,2.297152145063171,2.225,0.4499999999999999,99.35,0.2729627957662727,2.3
95.0,2024-02-21,2.0,2024-02-21 14:00:00,0.0,2024-02-21 05:00:00,2.0,3.4000000000000004,2.4000000000000004,0.075,88.1,-0.990112800984608,4.2625,0.17,92.65,-0.5497364686961934,4.319999999999999
95.0,2024-02-22,3.7,2024-02-22 05:00:00,2.0,2024-02-22 00:00:00,1.7000000000000002,1.1,1.1,-1.1125,77.95,-2.8650567490694825,3.35,-1.55,90.6,-2.405560326432734,3.8666666666666663
95.0,2024-02-24,1.0,2024-02-25 00:00:00,0.0,2024-02-24 22:00:00,1.0,1.4,0.2999999999999999,-0.1624999999999999,72.9125,-2.3225595572401656,1.75,-0.4000000000000001,96.7,-0.7953685963083178,1.1666666666666667
95.0,2024-02-25,3.5,2024-02-25 06:00:00,1.0,2024-02-25 02:00:00,2.5,0.5,0.5,1.2000000000000002,84.9,-0.1873750880957818,0.6000000000000001,-0.8,96.78,-1.1893073676864938,0.8
95.0,2024-03-07,0.4,2024-03-07 09:00:00,0.0,2024-03-07 08:00:00,0.4,1.0,0.2,-0.1875,89.2625,-1.1487411607067624,0.6875,-0.7,89.45,-1.650797312631712,0.4499999999999999
95.0,2024-11-27,4.1,2024-11-27 07:00:00,0.0,2024-11-27 02:00:00,4.1,3.3,2.5,-1.8625,85.25,-3.0630144564789723,1.8,-1.6333333333333335,94.66666666666664,-2.1881042813901788,1.9
95.0,2024-11-29,0.5,2024-11-29 16:00:00,0.0,2024-11-29 15:00:00,0.5,0.0,0.0,-2.825,85.4,-4.011914957888964,0.8,-0.55,89.19999999999999,-1.5223853462546115,1.2000000000000002
95.0,2024-12-21,7.8,2024-12-21 08:00:00,0.0,2024-12-21 02:00:00,7.8,3.5,3.5,-3.3000000000000003,81.8,-4.631117281059955,0.9125,-1.0142857142857145,99.12857142857142,-1.2168511302924994,0.4142857142857142
95.0,2024-12-25,2.5,2024-12-25 08:00:00,2.2,2024-12-25 02:00:00,0.2999999999999998,1.1,0.0,-2.35,81.65,-3.858928437750568,0.8624999999999999,-8.142857142857142,90.28571428571428,-8.933487566636114,0.2857142857142857
95.0,2024-12-26,2.7,2024-12-26 03:00:00,2.5,2024-12-26 02:00:00,0.2000000000000001,0.0,0.0,-2.3125,60.8125,-4.793160848848045,1.75,1.3,88.05000000000001,0.2033122494168173,1.35
95.0,2024-12-27,2.4,2024-12-27 08:00:00,2.2,2024-12-27 07:00:00,0.1999999999999997,0.0,0.0,-6.575000000000001,58.9875,-8.987301501101268,1.125,-13.05,83.4,-14.065691003305222,0.25
95.0,2024-12-28,2.4,2024-12-28 08:00:00,2.2,2024-12-28 07:00:00,0.1999999999999997,0.0,0.0,-6.85,55.6375,-9.290433306593966,1.25,-9.7,59.1,-11.69564019462706,0.8
95.0,2024-12-29,2.4,2024-12-29 04:00:00,2.2,2024-12-29 03:00:00,0.1999999999999997,0.0,0.0,-4.4375,63.075,-6.988103210679013,0.65,-11.6,84.95,-12.59205228164375,0.35
95.0,2025-01-05,9.3,2025-01-05 12:00:00,0.0,2025-01-05 04:00:00,9.3,4.5,4.5,-0.7124999999999999,94.3375,-1.259466519716817,0.9125,-1.611111111111111,95.07777777777775,-2.1145002078996957,1.2555555555555555
95.0,2025-01-06,7.9,2025-01-06 10:00:00,5.9,2025-01-06 00:00:00,2.0,0.7999999999999999,0.8,-1.4250000000000005,80.07499999999999,-2.9010401780244406,1.3125,-0.3636363636363636,100.0,-0.4921904620846649,0.4181818181818182
95.0,2025-01-09,4.8,2025-01-09 04:00:00,4.6,2025-01-09 03:00:00,0.2000000000000001,0.0,0.0,-13.5375,47.0125,-15.001485594752712,1.7999999999999998,-11.45,45.8,-13.304076049256915,2.25
95.0,2025-01-10,4.6,2025-01-10 03:00:00,4.5,2025-01-10 02:00:00,0.0999999999999996,0.0,0.0,-14.0625,70.0625,-15.476928848648884,0.4125,-19.3,81.5,-20.166234899467096,0.3
95.0,2025-01-11,4.6,2025-01-11 01:00:00,4.5,2025-01-11 00:00:00,0.0999999999999996,0.0,0.0,-11.4875,74.6,-12.990165127153972,0.3625,-16.049999999999997,89.15,-16.767799598184887,0.15
95.0,2025-01-13,5.0,2025-01-13 19:00:00,3.7,2025-01-13 16:00:00,1.2999999999999998,0.1,0.1,-5.2375,86.1,-6.356990243484324,0.8374999999999999,0.45,84.925,-0.851921742648859,1.75
95.0,2025-01-14,5.5,2025-01-14 06:00:00,5.0,2025-01-14 00:00:00,0.5,0.3,0.3,0.1374999999999999,69.17500000000001,-2.0305505064558145,1.5750000000000002,-0.0142857142857142,98.08571428571427,-0.2979306637636388,0.5857142857142856
95.0,2025-01-16,2.5,2025-01-16 18:00:00,1.7,2025-01-16 10:00:00,0.8,0.0,0.0,-4.8875,82.3125,-6.090500064396235,0.8625,-2.677777777777778,87.25555555555555,-3.735752629294819,1.677777777777778
95.0,2025-01-17,2.4,2025-01-17 02:00:00,2.3,2025-01-17 01:00:00,0.1,0.0,0.0,-4.2,77.5375,-5.905523242505428,0.7625,-6.65,96.75,-7.043125222498629,0.6000000000000001
95.0,2025-02-06,1.0,2025-02-06 20:00:00,0.0,2025-02-06 17:00:00,1.0,0.0,0.0,-10.6,73.525,-11.99625092779822,1.275,-5.35,85.75,-6.457159200801083,1.875
95.0,2025-02-08,0.8,2025-02-08 04:00:00,0.6,2025-02-08 03:00:00,0.2,0.0,0.0,-10.975,61.48750000000001,-12.815388679932656,0.9,-15.6,77.55000000000001,-16.714797981247617,0.4499999999999999
95.0,2025-02-12,2.9,2025-02-12 14:00:00,0.0,2025-02-12 04:00:00,2.9,2.0,1.8,-1.3624999999999998,85.0625,-2.511041853903469,1.125,-1.1272727272727274,97.9090909090909,-1.427828527350348,0.4363636363636364
95.0,2025-03-16,1.0,2025-03-16 21:00:00,0.0,2025-03-16 20:00:00,1.0,8.2,0.4,1.75,87.6,0.6199531727271217,1.225,-0.8,94.9,-1.337106961875528,0.8500000000000001
95.0,2025-03-18,5.3,2025-03-18 05:00:00,0.0,2025-03-18 02:00:00,5.3,2.7,1.8000000000000005,0.3624999999999999,78.5875,-1.4195192898456024,2.3125,-1.35,96.75,-1.7416205220525662,1.225
98.0,2020-02-04,1.1,2020-02-05 00:00:00,0.0,2020-02-04 18:00:00,1.1,1.6,1.0,-3.6000000000000005,69.375,-5.659560580076536,2.0375,-3.114285714285714,84.3,-4.268783461661852,2.7285714285714286
98.0,2020-02-17,0.2,2020-02-17 13:00:00,0.0,2020-02-17 10:00:00,0.2,0.1,0.0,-6.65,76.6,-8.205328654063141,2.6375,-5.875,67.05,-7.953279462878678,3.2
98.0,2020-12-15,3.0,2020-12-15 03:00:00,2.9,2020-12-15 02:00:00,0.1,0.0,0.0,-9.3625,43.1125,-11.565273392033108,1.8125,-10.95,47.150000000000006,-12.903313689850677,3.6
98.0,2020-12-16,3.7,2020-12-16 14:00:00,2.7,2020-12-16 03:00:00,1.0,0.0,0.0,-10.15,55.6375,-12.133703028746776,1.425,-11.3,62.28333333333333,-13.031890262404572,1.1833333333333331
98.0,2021-01-04,0.2,2021-01-05 00:00:00,0.0,2021-01-04 22:00:00,0.2,0.5,0.5,-5.7375,57.9375,-8.240021698702176,0.7375,-4.133333333333333,78.96666666666667,-5.667520832498997,0.8666666666666667
98.0,2021-01-06,3.2,2021-01-06 21:00:00,0.0,2021-01-06 20:00:00,3.2,1.9,1.8,-9.25,60.975,-11.110105271472657,1.525,-6.25,88.0,-7.195822231084174,2.55
98.0,2021-01-11,1.1,2021-01-11 12:00:00,0.8,2021-01-11 05:00:00,0.3,0.0,0.0,-9.0625,70.5375,-10.786315541538574,0.675,-11.5125,83.38749999999999,-12.592092478282432,0.3625
98.0,2021-01-12,5.4,2021-01-12 17:00:00,0.4,2021-01-12 15:00:00,5.0,1.9,1.7,-6.5625,85.6,-7.652222172259186,1.1125,-2.4333333333333336,85.93333333333334,-3.586929386265078,2.433333333333333
98.0,2021-01-20,0.8,2021-01-20 12:00:00,0.6,2021-01-20 11:00:00,0.2,0.0,0.0,-3.325,54.5875,-6.493956168817991,1.025,-2.25,42.55,-5.713624548957959,0.7
98.0,2021-01-28,2.9,2021-01-28 11:00:00,0.0,2021-01-28 10:00:00,2.9,3.2,2.4,-3.825,56.4375,-6.44014742451074,4.1375,-1.5,92.9,-2.1800634395599445,1.85
98.0,2021-02-03,8.0,2021-02-04 00:00:00,0.0,2021-02-03 17:00:00,8.0,5.8,5.8,-4.75,73.025,-6.459628151314265,1.4375,-1.2625,88.0875,-2.2890914497587693,1.9375
98.0,2021-03-01,7.5,2021-03-02 00:00:00,0.0,2021-03-01 17:00:00,7.5,70.7,8.0,2.375,96.0625,1.9197473954506927,1.6,-0.4499999999999999,97.9875,-0.742829367836388,1.5499999999999998
98.0,2021-12-18,2.4,2021-12-19 00:00:00,0.0,2021-12-18 22:00:00,2.4,1.6,1.1,-7.1,64.2625,-8.874597951987207,1.1375,-4.0,91.03333333333336,-4.791729606598366,0.4666666666666666
98.0,2021-12-19,2.7,2021-12-19 01:00:00,2.4,2021-12-19 00:00:00,0.3000000000000002,0.3,0.1999999999999999,-2.475,67.475,-4.804439128977396,1.0125,-3.25,91.1,-4.04861471358503,1.3
98.0,2022-01-10,0.6,2022-01-11 00:00:00,0.0,2022-01-10 23:00:00,0.6,0.8,0.8,-1.1125000000000005,70.80000000000001,-3.408453958076138,0.7875000000000001,-1.65,88.30000000000001,-2.6712968714100733,1.2
98.0,2022-01-11,1.2,2022-01-11 04:00:00,0.6,2022-01-11 00:00:00,0.6,0.4,0.4000000000000001,-8.0375,59.5,-10.144635667472617,2.4875000000000003,-3.9,83.44000000000001,-5.150688860635417,2.66
98.0,2022-01-12,0.3,2022-01-12 04:00:00,0.2,2022-01-12 03:00:00,0.0999999999999999,0.0,0.0,-9.3875,56.875,-11.507585939400268,0.8500000000000001,-13.5,72.9,-14.850797097775054,0.45
98.0,2022-01-13,0.2,2022-01-13 10:00:00,0.1,2022-01-13 09:00:00,0.1,0.0,0.0,-7.675000000000001,49.650000000000006,-10.121205312232746,1.8375,-7.1,47.95,-9.641376456366492,3.0500000000000003
98.0,2022-01-17,0.3,2022-01-17 17:00:00,0.0,2022-01-17 16:00:00,0.3,0.2,0.2,-7.524999999999999,62.6125,-9.606747369083005,1.2625,-4.1,79.5,-5.614947835940264,0.95
98.0,2022-01-19,4.3,2022-01-19 15:00:00,0.0,2022-01-19 10:00:00,4.3,2.8,2.500000000000001,-7.225,77.86250000000001,-8.680388325935617,0.9375,-5.816666666666666,86.36666666666667,-6.885865865332975,1.0
98.0,2022-01-21,1.8,2022-01-21 10:00:00,1.7,2022-01-21 09:00:00,0.1,0.0,0.0,-6.1125,66.53750000000001,-8.383591521133955,0.7124999999999999,-11.2,84.85,-12.216013158441918,0.6
98.0,2022-01-31,3.4,2022-02-01 00:00:00,0.0,2022-01-31 22:00:00,3.4,2.0,2.0,-2.575,63.10000000000001,-5.183574219257394,1.225,-0.8666666666666667,91.06666666666666,-1.695147186149723,1.3
98.0,2022-02-01,4.6,2022-02-01 07:00:00,3.4,2022-02-01 00:00:00,1.1999999999999995,1.4,1.3999999999999997,-2.625,79.8625,-4.1998031799130455,1.125,-2.3875,89.91250000000001,-3.2751023847745784,1.1875
98.0,2022-02-02,2.0,2022-02-02 12:00:00,1.6,2022-02-02 10:00:00,0.3999999999999999,0.0,0.0,-5.3375,62.3,-7.639820123897586,1.35,-3.766666666666667,54.5,-6.541615479495253,0.9333333333333332
